Date,Day of Week,flow_type_HPM_to_LPW,total_od_flow_HPM_to_LPW,total_do_flow_HPM_to_LPW,total_flow_HPM_to_LPW,origin_total_flow_HPM_to_LPW,flow_share_HPM_to_LPW,log_flow_share_HPM_to_LPW
2019/4/24,Wednesday,HPM_to_LPW,785.0,638.0,1423.0,3195.0,0.245696400625978,-1.403658649029227
2019/4/25,Thursday,HPM_to_LPW,807.0,618.0,1425.0,3244.0,0.2487669543773119,-1.391238746965355
2019/4/26,Friday,HPM_to_LPW,836.0,698.0,1534.0,3592.0,0.232739420935412,-1.4578358163373888
2019/4/27,Saturday,HPM_to_LPW,663.0,529.0,1192.0,2995.0,0.2213689482470784,-1.5079245203636875
2019/4/28,Sunday,HPM_to_LPW,633.0,494.0,1127.0,2745.0,0.2306010928961748,-1.467065931799455
2019/4/29,Monday,HPM_to_LPW,806.0,630.0,1436.0,3276.0,0.246031746031746,-1.402294702466332
2019/4/30,Tuesday,HPM_to_LPW,765.0,610.0,1375.0,2996.0,0.2553404539385848,-1.3651575108105742
2019/5/1,Wednesday,HPM_to_LPW,835.0,689.0,1524.0,3531.0,0.2364769187199093,-1.4419046710775312
2019/5/2,Thursday,HPM_to_LPW,798.0,639.0,1437.0,3178.0,0.2511013215859031,-1.3818987496468524
2019/5/3,Friday,HPM_to_LPW,830.0,595.0,1425.0,3631.0,0.2285871660699532,-1.4758376706236922
2019/5/4,Saturday,HPM_to_LPW,661.0,656.0,1317.0,3144.0,0.2102417302798982,-1.5594973136974108
2019/5/5,Sunday,HPM_to_LPW,641.0,500.0,1141.0,2883.0,0.2223378425251474,-1.5035572407177322
2019/5/6,Monday,HPM_to_LPW,783.0,609.0,1392.0,3289.0,0.2380662815445424,-1.4352061501982538
2019/5/7,Tuesday,HPM_to_LPW,772.0,570.0,1342.0,3219.0,0.2398260329294812,-1.427841481274032
2019/5/8,Wednesday,HPM_to_LPW,739.0,630.0,1369.0,3270.0,0.2259938837920489,-1.4872473429430977
2019/5/9,Thursday,HPM_to_LPW,716.0,583.0,1299.0,3224.0,0.2220843672456575,-1.5046979366658737
2019/5/10,Friday,HPM_to_LPW,855.0,659.0,1514.0,3667.0,0.233160621761658,-1.456027699134566
2019/5/11,Saturday,HPM_to_LPW,659.0,481.0,1140.0,2893.0,0.2277912201866574,-1.479325770473628
2019/5/12,Sunday,HPM_to_LPW,578.0,469.0,1047.0,2841.0,0.2034494896163322,-1.592337513181811
2019/5/13,Monday,HPM_to_LPW,718.0,589.0,1307.0,3079.0,0.2331925949983761,-1.4558905788762762
2019/5/14,Tuesday,HPM_to_LPW,716.0,599.0,1315.0,3182.0,0.2250157133878064,-1.4915850419370866
2019/5/15,Wednesday,HPM_to_LPW,709.0,588.0,1297.0,3198.0,0.2217010631644778,-1.506425366861772
2019/5/16,Thursday,HPM_to_LPW,804.0,638.0,1442.0,3394.0,0.2368886269888037,-1.4401651766152055
2019/5/17,Friday,HPM_to_LPW,836.0,638.0,1474.0,3469.0,0.2409916402421447,-1.422993033885048
2019/5/18,Saturday,HPM_to_LPW,700.0,516.0,1216.0,2981.0,0.234820530023482,-1.4489337586346671
2019/5/19,Sunday,HPM_to_LPW,534.0,454.0,988.0,2581.0,0.2068965517241379,-1.5755363607584192
2019/5/20,Monday,HPM_to_LPW,673.0,563.0,1236.0,2875.0,0.2340869565217391,-1.4520626235867231
2019/5/21,Tuesday,HPM_to_LPW,665.0,506.0,1171.0,2680.0,0.2481343283582089,-1.3937850328490484
2019/5/22,Wednesday,HPM_to_LPW,729.0,547.0,1276.0,3176.0,0.2295340050377833,-1.4717040903583685
2019/5/23,Thursday,HPM_to_LPW,735.0,575.0,1310.0,3085.0,0.2382495948136142,-1.4344364371266518
2019/5/24,Friday,HPM_to_LPW,758.0,587.0,1345.0,3248.0,0.2333743842364532,-1.4551113156391968
2019/5/25,Saturday,HPM_to_LPW,664.0,504.0,1168.0,2965.0,0.2239460370994941,-1.496350161955392
2019/5/26,Sunday,HPM_to_LPW,513.0,404.0,917.0,2427.0,0.211372064276885,-1.554135360555832
2019/5/27,Monday,HPM_to_LPW,468.0,396.0,864.0,2223.0,0.2105263157894736,-1.5581446180465504
2019/5/28,Tuesday,HPM_to_LPW,677.0,485.0,1162.0,2751.0,0.2460923300617957,-1.4020484880122996
2019/5/29,Wednesday,HPM_to_LPW,623.0,514.0,1137.0,2705.0,0.2303142329020332,-1.468310672493129
2019/5/30,Thursday,HPM_to_LPW,700.0,541.0,1241.0,2798.0,0.2501786990707648,-1.385579820182022
2019/5/31,Friday,HPM_to_LPW,751.0,592.0,1343.0,3276.0,0.2292429792429792,-1.4729727932088257
2019/6/1,Saturday,HPM_to_LPW,685.0,478.0,1163.0,2889.0,0.2371062651436483,-1.43924686220401
2019/6/2,Sunday,HPM_to_LPW,541.0,460.0,1001.0,2595.0,0.2084778420038535,-1.5679225167535078
2019/6/3,Monday,HPM_to_LPW,732.0,533.0,1265.0,2930.0,0.2498293515358361,-1.3869771880498016
2019/6/4,Tuesday,HPM_to_LPW,686.0,541.0,1227.0,2939.0,0.2334127254168084,-1.4549470386930323
2019/6/5,Wednesday,HPM_to_LPW,706.0,534.0,1240.0,3051.0,0.2313995411340544,-1.4636094472234276
2019/6/6,Thursday,HPM_to_LPW,782.0,529.0,1311.0,3131.0,0.2497604599169594,-1.3872529807810947
2019/6/7,Friday,HPM_to_LPW,732.0,550.0,1282.0,3186.0,0.2297551789077213,-1.4707409765086823
2019/6/8,Saturday,HPM_to_LPW,676.0,501.0,1177.0,2834.0,0.2385321100917431,-1.4332513442076618
2019/6/9,Sunday,HPM_to_LPW,511.0,426.0,937.0,2524.0,0.2024564183835182,-1.5972306334573996
2019/6/10,Monday,HPM_to_LPW,712.0,519.0,1231.0,2973.0,0.2394887319206189,-1.429248911586122
2019/6/11,Tuesday,HPM_to_LPW,682.0,571.0,1253.0,2957.0,0.2306391613121406,-1.4669008620090154
2019/6/12,Wednesday,HPM_to_LPW,690.0,570.0,1260.0,2896.0,0.2382596685082872,-1.4343941559143023
2019/6/13,Thursday,HPM_to_LPW,655.0,548.0,1203.0,2870.0,0.2282229965156794,-1.477432073118415
2019/6/14,Friday,HPM_to_LPW,705.0,533.0,1238.0,3034.0,0.2323665128543177,-1.459439357096209
2019/6/15,Saturday,HPM_to_LPW,667.0,462.0,1129.0,2835.0,0.2352733686067019,-1.4470071702462288
2019/6/16,Sunday,HPM_to_LPW,499.0,413.0,912.0,2358.0,0.2116200169635284,-1.5529629853457976
2019/6/17,Monday,HPM_to_LPW,619.0,503.0,1122.0,2656.0,0.2330572289156626,-1.4564712379117286
2019/6/18,Tuesday,HPM_to_LPW,678.0,491.0,1169.0,2843.0,0.2384804783679212,-1.4334678237106042
2019/6/19,Wednesday,HPM_to_LPW,701.0,524.0,1225.0,2854.0,0.2456201822004204,-1.403968911002192
