Date,Day of Week,flow_type_HPM_to_LPW,total_od_flow_HPM_to_LPW,total_do_flow_HPM_to_LPW,total_flow_HPM_to_LPW,origin_total_flow_HPM_to_LPW,flow_share_HPM_to_LPW,log_flow_share_HPM_to_LPW
2019/4/21,Sunday,HPM_to_LPW,10715.0,4750.0,15465.0,68879.0,0.1555626533486258,-1.8607067130862247
2019/4/22,Monday,HPM_to_LPW,17655.0,7515.0,25170.0,84038.0,0.210083533639544,-1.5602500481219312
2019/4/23,Tuesday,HPM_to_LPW,20295.0,8787.0,29082.0,97553.0,0.2080407573319118,-1.570021269765146
2019/4/24,Wednesday,HPM_to_LPW,20758.0,9257.0,30015.0,99741.0,0.2081190282832536,-1.5696451115923948
2019/4/25,Thursday,HPM_to_LPW,20457.0,9046.0,29503.0,97606.0,0.2095875253570477,-1.5626138447327218
2019/4/26,Friday,HPM_to_LPW,20490.0,8544.0,29034.0,96960.0,0.2113242574257425,-1.5543615600701963
2019/4/27,Saturday,HPM_to_LPW,15733.0,7681.0,23414.0,89997.0,0.1748169383423891,-1.7440159191830782
2019/4/28,Sunday,HPM_to_LPW,12556.0,6792.0,19348.0,75244.0,0.1668704481420445,-1.7905375272510673
2019/4/29,Monday,HPM_to_LPW,20986.0,9157.0,30143.0,98630.0,0.2127750177430802,-1.5475199262301829
2019/4/30,Tuesday,HPM_to_LPW,20944.0,8873.0,29817.0,96116.0,0.2179033667651587,-1.5237035861864543
2019/5/1,Wednesday,HPM_to_LPW,22281.0,9685.0,31966.0,104864.0,0.2124752059810802,-1.5489299751611354
2019/5/2,Thursday,HPM_to_LPW,22361.0,8779.0,31140.0,104119.0,0.2147638759496345,-1.538216105771507
2019/5/3,Friday,HPM_to_LPW,22572.0,8865.0,31437.0,107190.0,0.2105793450881612,-1.5578927605965345
2019/5/4,Saturday,HPM_to_LPW,15264.0,6890.0,22154.0,89411.0,0.1707172495554238,-1.7677466024100226
2019/5/5,Sunday,HPM_to_LPW,11035.0,5563.0,16598.0,67289.0,0.1639941149370625,-1.8079247363319104
2019/5/6,Monday,HPM_to_LPW,20875.0,8151.0,29026.0,98129.0,0.2127301816995995,-1.5477306688660208
2019/5/7,Tuesday,HPM_to_LPW,20379.0,8102.0,28481.0,93437.0,0.2181041771460984,-1.5227824535228451
2019/5/8,Wednesday,HPM_to_LPW,22327.0,8796.0,31123.0,101201.0,0.2206203496012885,-1.5113119298111692
2019/5/9,Thursday,HPM_to_LPW,22189.0,8475.0,30664.0,101239.0,0.2191744288268355,-1.5178873875250936
2019/5/10,Friday,HPM_to_LPW,23056.0,8944.0,32000.0,110231.0,0.2091607623989621,-1.5646521246173963
2019/5/11,Saturday,HPM_to_LPW,15603.0,7339.0,22942.0,91992.0,0.1696125750065223,-1.7742384132873186
2019/5/12,Sunday,HPM_to_LPW,10770.0,5540.0,16310.0,68168.0,0.1579920197159957,-1.8452107553573585
2019/5/13,Monday,HPM_to_LPW,19198.0,7795.0,26993.0,89276.0,0.2150409964604148,-1.536926587820594
2019/5/14,Tuesday,HPM_to_LPW,20694.0,8423.0,29117.0,94618.0,0.2187110275000528,-1.5200039296165495
2019/5/15,Wednesday,HPM_to_LPW,21637.0,8756.0,30393.0,100238.0,0.215856262096211,-1.5331425460685502
2019/5/16,Thursday,HPM_to_LPW,22244.0,8894.0,31138.0,102579.0,0.2168475029002037,-1.528560924099304
2019/5/17,Friday,HPM_to_LPW,22666.0,8792.0,31458.0,105747.0,0.2143417780173432,-1.5401834444189029
2019/5/18,Saturday,HPM_to_LPW,15721.0,7200.0,22921.0,90699.0,0.1733315692565518,-1.7525489334926108
2019/5/19,Sunday,HPM_to_LPW,11974.0,5866.0,17840.0,72398.0,0.1653913091521865,-1.79944104219756
2019/5/20,Monday,HPM_to_LPW,19545.0,7585.0,27130.0,90764.0,0.2153386805341324,-1.5355432319741056
2019/5/21,Tuesday,HPM_to_LPW,19819.0,7953.0,27772.0,91282.0,0.2171183804035845,-1.5273125423763083
2019/5/22,Wednesday,HPM_to_LPW,20127.0,8012.0,28139.0,92819.0,0.216841379458947,-1.5285891629659487
2019/5/23,Thursday,HPM_to_LPW,19681.0,7906.0,27587.0,90305.0,0.2179392060240296,-1.5235391265343268
2019/5/24,Friday,HPM_to_LPW,20149.0,7923.0,28072.0,98742.0,0.2040570375321545,-1.5893557284716715
2019/5/25,Saturday,HPM_to_LPW,13173.0,5944.0,19117.0,80777.0,0.1630785991061812,-1.8135229912925257
2019/5/26,Sunday,HPM_to_LPW,11041.0,4991.0,16032.0,69726.0,0.1583483922783466,-1.842957659011792
2019/5/27,Monday,HPM_to_LPW,10791.0,4631.0,15422.0,67894.0,0.1589389342209915,-1.839235212035612
2019/5/28,Tuesday,HPM_to_LPW,17842.0,7314.0,25156.0,83059.0,0.214811158333233,-1.537995970149015
2019/5/29,Wednesday,HPM_to_LPW,19257.0,7710.0,26967.0,87591.0,0.2198513545912251,-1.5148036219404806
2019/5/30,Thursday,HPM_to_LPW,19525.0,7768.0,27293.0,88612.0,0.2203426172527423,-1.5125715928946792
2019/5/31,Friday,HPM_to_LPW,20772.0,8294.0,29066.0,102173.0,0.2033022422753565,-1.593061529016842
2019/6/1,Saturday,HPM_to_LPW,14273.0,7058.0,21331.0,85754.0,0.1664412155701191,-1.793113091540791
2019/6/2,Sunday,HPM_to_LPW,12106.0,6287.0,18393.0,76180.0,0.1589131005513258,-1.8393977635809624
2019/6/3,Monday,HPM_to_LPW,19373.0,7645.0,27018.0,94757.0,0.2044492755152653,-1.587435375756804
2019/6/4,Tuesday,HPM_to_LPW,19043.0,7711.0,26754.0,91591.0,0.2079134412769813,-1.570633433601127
2019/6/5,Wednesday,HPM_to_LPW,20674.0,8479.0,29153.0,97179.0,0.2127414359069346,-1.5476777665953545
2019/6/6,Thursday,HPM_to_LPW,20350.0,8067.0,28417.0,95675.0,0.2126992422262869,-1.547876119423162
2019/6/7,Friday,HPM_to_LPW,21077.0,8370.0,29447.0,102569.0,0.2054909378077196,-1.5823533442774766
2019/6/8,Saturday,HPM_to_LPW,15036.0,6826.0,21862.0,89164.0,0.168633080615495,-1.7800300449767543
2019/6/9,Sunday,HPM_to_LPW,12039.0,5803.0,17842.0,73495.0,0.1638070617048778,-1.809065996741062
2019/6/10,Monday,HPM_to_LPW,18233.0,7413.0,25646.0,86251.0,0.2113946504968058,-1.554028510990088
2019/6/11,Tuesday,HPM_to_LPW,20272.0,8124.0,28396.0,94284.0,0.2150099698782402,-1.5370708804029016
2019/6/12,Wednesday,HPM_to_LPW,21314.0,8316.0,29630.0,98631.0,0.2160983869168922,-1.5320214800187104
2019/6/13,Thursday,HPM_to_LPW,18415.0,7615.0,26030.0,85612.0,0.2150983506985002,-1.5366599103412883
2019/6/14,Friday,HPM_to_LPW,20703.0,8339.0,29042.0,100506.0,0.2059877022267327,-1.5799388099030305
2019/6/15,Saturday,HPM_to_LPW,14687.0,6769.0,21456.0,86726.0,0.1693494453797016,-1.7757909747181
2019/6/16,Sunday,HPM_to_LPW,10924.0,5693.0,16617.0,68994.0,0.1583326086326347,-1.8430573406831243
2019/6/17,Monday,HPM_to_LPW,18549.0,7518.0,26067.0,87538.0,0.2118965477849619,-1.5516571055585664
2019/6/18,Tuesday,HPM_to_LPW,18045.0,7424.0,25469.0,83273.0,0.2166968885473082,-1.5292557288848152
2019/6/19,Wednesday,HPM_to_LPW,18972.0,8094.0,27066.0,88123.0,0.2152899923969905,-1.5357693578241003
2019/6/20,Thursday,HPM_to_LPW,19277.0,8086.0,27363.0,89040.0,0.2164982030548068,-1.5301730315518351
2019/6/21,Friday,HPM_to_LPW,19228.0,8025.0,27253.0,94246.0,0.20401926872228,-1.5895408350774878
2019/6/22,Saturday,HPM_to_LPW,13870.0,6202.0,20072.0,82505.0,0.1681110235743288,-1.7831306632380282
2019/6/23,Sunday,HPM_to_LPW,11721.0,5638.0,17359.0,73360.0,0.1597737186477644,-1.8339967232071663
2019/6/24,Monday,HPM_to_LPW,18479.0,7664.0,26143.0,90180.0,0.2049123974273675,-1.5851727207976496
2019/6/25,Tuesday,HPM_to_LPW,17844.0,7516.0,25360.0,84867.0,0.2102584043267701,-1.559418007911237
2019/6/26,Wednesday,HPM_to_LPW,19669.0,7851.0,27520.0,91842.0,0.2141612769756756,-1.5410259170698697
2019/6/27,Thursday,HPM_to_LPW,19169.0,7407.0,26576.0,87762.0,0.2184202730110982,-1.521334214276983
2019/6/28,Friday,HPM_to_LPW,19788.0,7602.0,27390.0,93987.0,0.2105397554981008,-1.5580807814681688
2019/6/29,Saturday,HPM_to_LPW,13479.0,5917.0,19396.0,77849.0,0.1731428791635088,-1.7536381342262173
2019/6/30,Sunday,HPM_to_LPW,14961.0,5173.0,20134.0,71645.0,0.2088212715472119,-1.5662765529364713
2019/7/1,Monday,HPM_to_LPW,17537.0,7072.0,24609.0,83174.0,0.2108471397311659,-1.5566218643017078
2019/7/2,Tuesday,HPM_to_LPW,18023.0,7337.0,25360.0,84810.0,0.2125103171795778,-1.548764740362941
