Date,Day of Week,flow_type_HPM_to_LPW,total_od_flow_HPM_to_LPW,total_do_flow_HPM_to_LPW,total_flow_HPM_to_LPW,origin_total_flow_HPM_to_LPW,flow_share_HPM_to_LPW,log_flow_share_HPM_to_LPW
2019/5/27,Monday,HPM_to_LPW,1123.0,399.0,1522.0,4220.0,0.2661137440758294,-1.3238314522916144
2019/5/28,Tuesday,HPM_to_LPW,1529.0,453.0,1982.0,5317.0,0.2875681775437276,-1.2462953075752763
2019/5/29,Wednesday,HPM_to_LPW,1850.0,469.0,2319.0,6105.0,0.303030303030303,-1.1939224684724348
2019/5/30,Thursday,HPM_to_LPW,1763.0,445.0,2208.0,5954.0,0.2961034598589184,-1.217046359177851
2019/5/31,Friday,HPM_to_LPW,2038.0,489.0,2527.0,6643.0,0.3067891013096492,-1.1815947338825712
2019/6/1,Saturday,HPM_to_LPW,1373.0,518.0,1891.0,5238.0,0.262122947689958,-1.3389416192996864
2019/6/2,Sunday,HPM_to_LPW,1318.0,505.0,1823.0,4674.0,0.2819854514334617,-1.2658998000363506
2019/6/3,Monday,HPM_to_LPW,1834.0,437.0,2271.0,6283.0,0.2918987744707942,-1.231348199586537
2019/6/4,Tuesday,HPM_to_LPW,1938.0,466.0,2404.0,6455.0,0.3002323780015491,-1.2031985108300316
2019/6/5,Wednesday,HPM_to_LPW,1965.0,545.0,2510.0,6419.0,0.3061224489795918,-1.1837700970084166
2019/6/6,Thursday,HPM_to_LPW,1986.0,478.0,2464.0,6547.0,0.3033450435313884,-1.1928843638359734
2019/6/7,Friday,HPM_to_LPW,2028.0,510.0,2538.0,6842.0,0.2964045600701549,-1.2160300008264762
2019/6/8,Saturday,HPM_to_LPW,1730.0,596.0,2326.0,5547.0,0.3118802956553091,-1.16513583256341
2019/6/9,Sunday,HPM_to_LPW,1239.0,463.0,1702.0,4227.0,0.2931156848828957,-1.2271879189376471
2019/6/10,Monday,HPM_to_LPW,1705.0,455.0,2160.0,5637.0,0.3024658506297676,-1.195786898363958
2019/6/11,Tuesday,HPM_to_LPW,1910.0,458.0,2368.0,6321.0,0.3021673785793387,-1.1967741814316233
2019/6/12,Wednesday,HPM_to_LPW,1855.0,446.0,2301.0,6113.0,0.3034516603958776,-1.19253295498719
2019/6/13,Thursday,HPM_to_LPW,1676.0,426.0,2102.0,5444.0,0.3078618662747979,-1.1781040827293283
2019/6/14,Friday,HPM_to_LPW,1849.0,461.0,2310.0,6065.0,0.3048639736191261,-1.1878895899910258
2019/6/15,Saturday,HPM_to_LPW,1425.0,410.0,1835.0,4954.0,0.2876463463867582,-1.246023517346554
2019/6/16,Sunday,HPM_to_LPW,1177.0,366.0,1543.0,4154.0,0.2833413577274916,-1.261102897175781
2019/6/17,Monday,HPM_to_LPW,1592.0,372.0,1964.0,5111.0,0.3114850322833105,-1.166403992363951
2019/6/18,Tuesday,HPM_to_LPW,1605.0,425.0,2030.0,5112.0,0.3139671361502347,-1.1584669604932547
2019/6/19,Wednesday,HPM_to_LPW,1743.0,445.0,2188.0,5302.0,0.3287438702376462,-1.11247634132895
2019/6/20,Thursday,HPM_to_LPW,1718.0,357.0,2075.0,5207.0,0.3299404647589783,-1.1088430506186984
2019/6/21,Friday,HPM_to_LPW,1837.0,442.0,2279.0,5703.0,0.3221111695598808,-1.132858545941413
2019/6/22,Saturday,HPM_to_LPW,1380.0,429.0,1809.0,4745.0,0.2908324552160168,-1.235007932892778
2019/6/23,Sunday,HPM_to_LPW,1201.0,411.0,1612.0,4248.0,0.2827212806026365,-1.2632937408417912
2019/6/24,Monday,HPM_to_LPW,1726.0,367.0,2093.0,5574.0,0.3096519555077144,-1.1723063363985202
2019/6/25,Tuesday,HPM_to_LPW,1690.0,389.0,2079.0,5422.0,0.3116931021763187,-1.1657362221414918
2019/6/26,Wednesday,HPM_to_LPW,1626.0,440.0,2066.0,5470.0,0.2972577696526508,-1.213155605308271
2019/6/27,Thursday,HPM_to_LPW,1710.0,426.0,2136.0,5536.0,0.3088872832369942,-1.1747788478008
2019/6/28,Friday,HPM_to_LPW,1786.0,428.0,2214.0,5732.0,0.3115840893230984,-1.166086027511618
2019/6/29,Saturday,HPM_to_LPW,1189.0,419.0,1608.0,4304.0,0.2762546468401487,-1.2864322051508383
2019/6/30,Sunday,HPM_to_LPW,1016.0,375.0,1391.0,3808.0,0.2668067226890756,-1.3212307677728288
2019/7/1,Monday,HPM_to_LPW,1682.0,368.0,2050.0,5562.0,0.3024092053218267,-1.1959741942610167
2019/7/2,Tuesday,HPM_to_LPW,1685.0,368.0,2053.0,5495.0,0.3066424021838034,-1.1820730240512598
2019/7/3,Wednesday,HPM_to_LPW,1700.0,416.0,2116.0,5661.0,0.3003003003003003,-1.2029723039923526
