city,origin_geoid,pct_Prs_Blw_Pov_Lev_ACS_15_19,pct_NH_White_alone_ACS_15_19,total_flow,od_flow,do_flow,num_connections,weighted_avg_asymmetry,net_flow
Miami,120860007071,5.43,0.0,275470.0,77847.0,197623.0,1548,0.5663484226957564,-119776.0
Miami,120860007072,32.32,8.5,53935.0,41456.0,12479.0,1334,0.6825067210531195,28977.0
Miami,120860007073,30.19,6.5,87144.0,62490.0,24654.0,1415,0.6241623060681172,37836.0
Miami,120860007074,20.1,2.08,108824.0,85702.0,23122.0,1501,0.6745203263985885,62580.0
Miami,120860007081,17.46,4.47,75776.0,37930.0,37846.0,1417,0.555004222972973,84.0
Miami,120860007082,31.18,0.18,90966.0,69887.0,21079.0,1422,0.6764065694875008,48808.0
Miami,120860007083,32.1,9.33,355250.0,23010.0,332240.0,1548,0.88,-309230.0
Miami,120860007084,14.46,6.5,272463.0,58970.0,213493.0,1563,0.6556082844276103,-154523.0
Miami,120860007091,38.34,2.53,226180.0,42982.0,183198.0,1562,0.6732425501812715,-140216.0
Miami,120860007092,16.41,0.62,81925.0,44230.0,37695.0,1467,0.5106988098870918,6535.0
Miami,120860007093,30.14,3.72,93910.0,59969.0,33941.0,1436,0.5675433926099457,26028.0
Miami,120860007101,27.94,3.21,137099.0,98977.0,38122.0,1532,0.5596758546743594,60855.0
Miami,120860007102,20.04,0.71,94088.0,39028.0,55060.0,1526,0.5030822208995833,-16032.0
Miami,120860007111,33.29,3.39,57735.0,45788.0,11947.0,1310,0.6935654282497619,33841.0
Miami,120860007112,22.96,1.14,113162.0,84008.0,29154.0,1464,0.6041957547586646,54854.0
Miami,120860007113,43.1,1.77,185568.0,74155.0,111413.0,1547,0.5106699430936368,-37258.0
Miami,120860007121,22.83,1.02,225023.0,88351.0,136672.0,1562,0.4961759464588064,-48321.0
Miami,120860008041,21.13,2.58,99733.0,56249.0,43484.0,1471,0.4868699427471348,12765.0
Miami,120860008042,22.48,2.35,160169.0,88723.0,71446.0,1540,0.4664885214991665,17277.0
Miami,120860008051,40.97,2.4,59757.0,45347.0,14410.0,1390,0.6630018240540857,30937.0
Miami,120860008052,18.43,4.29,65707.0,39752.0,25955.0,1465,0.5858888702877928,13797.0
Miami,120860008053,16.41,4.42,75781.0,62727.0,13054.0,1423,0.728876631345588,49673.0
Miami,120860008054,16.56,1.53,190217.0,62959.0,127258.0,1552,0.5460973519716955,-64299.0
Miami,120860008061,26.55,0.67,127502.0,67891.0,59611.0,1537,0.5336386880205801,8280.0
Miami,120860008062,39.27,2.01,184436.0,61036.0,123400.0,1553,0.5507818430241385,-62364.0
Miami,120860008071,21.86,1.37,84783.0,58923.0,25860.0,1503,0.5730747909368623,33063.0
Miami,120860008072,46.18,6.91,72222.0,51566.0,20656.0,1423,0.5693555980172247,30910.0
Miami,120860008081,9.71,3.32,125145.0,75856.0,49289.0,1528,0.5174877142514683,26567.0
Miami,120860008082,20.33,5.35,91985.0,57389.0,34596.0,1493,0.5209871174648041,22793.0
Miami,120860009011,30.77,12.94,75387.0,51726.0,23661.0,1492,0.5871171422128484,28065.0
Miami,120860009012,18.66,0.75,72952.0,53977.0,18975.0,1474,0.6409145739664437,35002.0
Miami,120860009013,18.39,2.73,58171.0,43007.0,15164.0,1423,0.6732048615289405,27843.0
Miami,120860009014,16.57,11.81,45411.0,34502.0,10909.0,1441,0.6813106956464293,23593.0
Miami,120860009015,12.5,4.96,48576.0,37588.0,10988.0,1376,0.6738718708827405,26600.0
Miami,120860009021,18.95,0.0,40856.0,31392.0,9464.0,1346,0.6934599569218719,21928.0
Miami,120860009022,32.42,1.37,79429.0,51182.0,28247.0,1466,0.5811353535862217,22935.0
Miami,120860009023,11.76,5.88,85455.0,42951.0,42504.0,1508,0.5600959569363992,447.0
Miami,120860009024,11.19,7.89,44535.0,27376.0,17159.0,1349,0.551813180644437,10217.0
Miami,120860009025,1.73,3.16,149605.0,29927.0,119678.0,1525,0.7087530496975368,-89751.0
Miami,120860009031,27.36,0.0,72571.0,30417.0,42154.0,1498,0.5349933168896667,-11737.0
Miami,120860009033,24.44,0.0,123436.0,45871.0,77565.0,1539,0.5316115233805373,-31694.0
Miami,120860010021,0.0,0.0,39184.0,28085.0,11099.0,1242,0.574316047366272,16986.0
Miami,120860010022,15.23,0.12,54366.0,38648.0,15718.0,1351,0.5905897068020454,22930.0
Miami,120860010023,28.64,1.76,135716.0,79356.0,56360.0,1534,0.4877538388988771,22996.0
Miami,120860010024,23.25,4.5,42041.0,27211.0,14830.0,1285,0.5519136081444305,12381.0
Miami,120860010031,25.67,0.84,40462.0,30637.0,9825.0,1311,0.614205921605457,20812.0
Miami,120860010032,36.88,6.91,42251.0,24482.0,17769.0,1337,0.5021182930581525,6713.0
Miami,120860010033,30.66,1.36,310485.0,140226.0,170259.0,1563,0.3195870976053593,-30033.0
Miami,120860010034,24.79,0.85,31983.0,21663.0,10320.0,1270,0.6017259168933496,11343.0
Miami,120860010035,41.62,8.92,29471.0,16079.0,13392.0,1244,0.4803705337450375,2687.0
Miami,120860010041,40.4,2.33,57814.0,31301.0,26513.0,1435,0.4716850589822534,4788.0
Miami,120860010042,50.17,0.89,54853.0,30998.0,23855.0,1421,0.5110203635170364,7143.0
Miami,120860010043,48.31,1.32,86415.0,57975.0,28440.0,1461,0.5257767748654747,29535.0
Miami,120860010044,24.6,0.0,46124.0,22154.0,23970.0,1358,0.510493452432573,-1816.0
Miami,120860010045,35.74,1.19,63463.0,40297.0,23166.0,1361,0.5058853190047744,17131.0
Miami,120860010051,31.33,2.28,131087.0,42448.0,88639.0,1540,0.5318834056771458,-46191.0
Miami,120860010061,21.58,15.0,36750.0,24658.0,12092.0,1289,0.6637823129251701,12566.0
Miami,120860010062,20.19,2.33,72319.0,40644.0,31675.0,1450,0.4739971515092852,8969.0
Miami,120860010063,31.74,1.01,49685.0,24873.0,24812.0,1394,0.4556103451746,61.0
Miami,120860011011,14.17,16.04,36086.0,24990.0,11096.0,1242,0.6703984924901624,13894.0
Miami,120860011012,22.19,13.07,39872.0,22668.0,17204.0,1318,0.5802568218298555,5464.0
Miami,120860011013,15.2,3.07,61040.0,41871.0,19169.0,1372,0.5557339449541284,22702.0
Miami,120860011021,1.59,30.79,43731.0,19133.0,24598.0,1336,0.619446159474972,-5465.0
Miami,120860011022,22.18,27.03,43982.0,23080.0,20902.0,1348,0.508344322677459,2178.0
Miami,120860011023,5.37,6.6,52192.0,36996.0,15196.0,1298,0.6343117719190681,21800.0
Miami,120860011024,35.41,4.97,38343.0,21465.0,16878.0,1338,0.5713950395117753,4587.0
Miami,120860011031,3.67,11.69,22467.0,15919.0,6548.0,1210,0.6818444830195398,9371.0
Miami,120860011032,38.34,6.14,52233.0,41720.0,10513.0,1383,0.6839928780655907,31207.0
Miami,120860011033,34.42,1.98,41566.0,25071.0,16495.0,1380,0.5704181302025694,8576.0
Miami,120860011041,1.47,47.28,45809.0,27314.0,18495.0,1279,0.6580584601279225,8819.0
Miami,120860011042,6.66,26.0,34723.0,23891.0,10832.0,1257,0.6746824871122887,13059.0
Miami,120860011043,2.47,37.04,90189.0,34334.0,55855.0,1516,0.6060716938872811,-21521.0
Miami,120860011044,5.18,36.55,58192.0,36712.0,21480.0,1440,0.5746150673632114,15232.0
Miami,120860012031,23.39,8.68,98678.0,79041.0,19637.0,1441,0.6911368288777641,59404.0
Miami,120860012032,25.4,7.11,54590.0,35537.0,19053.0,1314,0.5998168162667156,16484.0
Miami,120860012033,23.67,4.19,60245.0,39081.0,21164.0,1397,0.5637148311063159,17917.0
Miami,120860012034,39.57,10.71,117664.0,39587.0,78077.0,1517,0.5661714713081316,-38490.0
Miami,120860012035,23.31,21.38,55397.0,44646.0,10751.0,1312,0.7151109265844721,33895.0
Miami,120860012041,2.77,24.82,88038.0,49165.0,38873.0,1474,0.5804311774461028,10292.0
Miami,120860012042,17.41,27.62,28694.0,16851.0,11843.0,1182,0.6007527706140656,5008.0
Miami,120860012043,8.84,20.46,169682.0,57569.0,112113.0,1549,0.5294609917374854,-54544.0
Miami,120860012044,8.21,47.0,64878.0,35305.0,29573.0,1391,0.568297419772496,5732.0
Miami,120860012051,6.36,52.94,89839.0,36588.0,53251.0,1433,0.6310288404813055,-16663.0
Miami,120860012052,0.71,53.8,80196.0,26744.0,53452.0,1428,0.5865878597436281,-26708.0
Miami,120860012053,2.19,54.49,79773.0,18262.0,61511.0,1410,0.693405036791897,-43249.0
Miami,120860012061,16.36,14.36,78410.0,40206.0,38204.0,1452,0.5317944139778089,2002.0
Miami,120860012062,4.33,61.86,36607.0,24021.0,12586.0,1310,0.6121506815636354,11435.0
Miami,120860012063,20.94,38.75,46400.0,29973.0,16427.0,1303,0.6342241379310345,13546.0
Miami,120860012064,2.72,63.68,49273.0,38010.0,11263.0,1289,0.7263004079313214,26747.0
Miami,120860013011,7.57,21.01,68002.0,47260.0,20742.0,1490,0.6121290550277932,26518.0
Miami,120860013012,10.47,9.94,59503.0,21867.0,37636.0,1549,0.5502411643110432,-15769.0
Miami,120860013013,2.98,36.75,60876.0,27036.0,33840.0,1468,0.5398843550824627,-6804.0
Miami,120860013014,26.47,15.62,100933.0,60302.0,40631.0,1487,0.4188223871280949,19671.0
Miami,120860013015,35.37,1.49,94768.0,18811.0,75957.0,1500,0.7037185547864258,-57146.0
Miami,120860013021,3.53,57.61,47669.0,21654.0,26015.0,1442,0.5756990916528562,-4361.0
Miami,120860013022,0.47,36.13,46902.0,23304.0,23598.0,1473,0.5501257942092022,-294.0
Miami,120860013023,3.45,44.9,33486.0,20906.0,12580.0,1348,0.6425969061697426,8326.0
Miami,120860013024,12.04,10.03,35975.0,16702.0,19273.0,1389,0.5206671299513551,-2571.0
Miami,120860013025,21.26,13.12,36663.0,17620.0,19043.0,1372,0.561574339252107,-1423.0
Miami,120860013026,16.16,11.58,41299.0,15638.0,25661.0,1429,0.556551006077629,-10023.0
Miami,120860014011,32.75,0.37,75625.0,54946.0,20679.0,1411,0.5484297520661157,34267.0
Miami,120860014012,46.74,0.44,62498.0,36905.0,25593.0,1434,0.538449230375372,11312.0
Miami,120860014013,39.16,1.05,73173.0,44209.0,28964.0,1483,0.4767468875131537,15245.0
Miami,120860014021,34.54,6.93,90004.0,43085.0,46919.0,1500,0.4645793520287987,-3834.0
Miami,120860014022,18.7,0.0,47414.0,18120.0,29294.0,1433,0.5917661450204581,-11174.0
Miami,120860014023,42.55,0.0,80254.0,48070.0,32184.0,1464,0.5337054850848556,15886.0
Miami,120860015011,12.1,0.64,64153.0,37517.0,26636.0,1364,0.4183904104250776,10881.0
Miami,120860015012,82.3,0.36,34381.0,24120.0,10261.0,1188,0.5648177772606963,13859.0
Miami,120860015021,44.08,0.0,53113.0,30443.0,22670.0,1324,0.4997081693747293,7773.0
Miami,120860015022,39.2,2.66,65790.0,46339.0,19451.0,1331,0.5197142422860617,26888.0
Miami,120860015023,35.65,0.0,85829.0,34830.0,50999.0,1494,0.4789173822367731,-16169.0
Miami,120860016021,16.68,1.71,79568.0,53757.0,25811.0,1508,0.5762618137944903,27946.0
Miami,120860016022,9.8,8.69,86525.0,30454.0,56071.0,1511,0.5371279976885294,-25617.0
Miami,120860016023,15.47,3.26,154735.0,57281.0,97454.0,1560,0.5224480563544124,-40173.0
Miami,120860016024,11.88,5.04,100306.0,66531.0,33775.0,1523,0.5235379738001715,32756.0
Miami,120860016031,12.67,1.34,115934.0,54170.0,61764.0,1520,0.4671623509928062,-7594.0
Miami,120860016032,26.97,4.36,88210.0,40746.0,47464.0,1501,0.5390998752975853,-6718.0
Miami,120860016051,40.09,1.56,96735.0,47349.0,49386.0,1517,0.4287279681604383,-2037.0
Miami,120860016052,32.06,3.58,101221.0,43595.0,57626.0,1525,0.47931753292301,-14031.0
Miami,120860016061,16.16,0.53,139237.0,62622.0,76615.0,1520,0.4855965009300689,-13993.0
Miami,120860016062,9.72,2.61,159945.0,67903.0,92042.0,1527,0.4528619212854419,-24139.0
Miami,120860017011,28.83,1.81,59065.0,21681.0,37384.0,1481,0.6228900364005756,-15703.0
Miami,120860017012,45.96,0.0,51034.0,31344.0,19690.0,1422,0.5414037700356625,11654.0
Miami,120860017013,32.37,1.44,103055.0,27919.0,75136.0,1544,0.6172529231963515,-47217.0
Miami,120860017014,36.62,9.9,90840.0,44267.0,46573.0,1526,0.5751210920299428,-2306.0
Miami,120860017021,26.17,0.68,70629.0,47834.0,22795.0,1473,0.5134576448767504,25039.0
Miami,120860017022,45.81,3.79,36645.0,23590.0,13055.0,1337,0.5506071769682085,10535.0
Miami,120860017023,44.68,4.47,43381.0,23114.0,20267.0,1405,0.4889928770659966,2847.0
Miami,120860017031,32.83,0.43,67894.0,23728.0,44166.0,1533,0.5388104987185908,-20438.0
Miami,120860017032,45.77,4.37,85004.0,45086.0,39918.0,1535,0.499247094254388,5168.0
Miami,120860017033,16.85,4.05,170686.0,61079.0,109607.0,1562,0.5453405668889071,-48528.0
Miami,120860018011,44.09,1.28,35575.0,21359.0,14216.0,1192,0.5572733661278988,7143.0
Miami,120860018012,45.5,0.0,39492.0,21713.0,17779.0,1303,0.48627570140788,3934.0
Miami,120860018013,45.93,1.23,102015.0,59792.0,42223.0,1491,0.4557663088761456,17569.0
Miami,120860018021,35.92,0.43,244128.0,95983.0,148145.0,1556,0.4945930003932363,-52162.0
Miami,120860018022,39.86,5.15,61220.0,38124.0,23096.0,1413,0.4979091800065338,15028.0
Miami,120860018023,15.43,3.25,31338.0,21792.0,9546.0,1249,0.5631501691237475,12246.0
Miami,120860018031,57.03,12.52,31585.0,19895.0,11690.0,1252,0.5630204210859585,8205.0
Miami,120860018032,44.1,0.0,43674.0,26134.0,17540.0,1389,0.5401840912213216,8594.0
Miami,120860018033,23.15,0.56,41644.0,20292.0,21352.0,1351,0.4897704351167035,-1060.0
Miami,120860018034,52.9,17.15,34259.0,19572.0,14687.0,1256,0.4739484515017951,4885.0
Miami,120860019011,61.47,0.0,65231.0,29116.0,36115.0,1390,0.5220983888028699,-6999.0
Miami,120860019012,3.86,0.0,73629.0,21598.0,52031.0,1486,0.6035801110975295,-30433.0
Miami,120860019013,36.06,1.49,60220.0,35040.0,25180.0,1429,0.4757223513782796,9860.0
Miami,120860019014,16.04,3.47,52796.0,36209.0,16587.0,1355,0.5530722024395788,19622.0
Miami,120860019031,42.8,0.0,40513.0,29149.0,11364.0,1285,0.5752474514353417,17785.0
Miami,120860019032,17.74,2.24,40602.0,29450.0,11152.0,1228,0.5630757105561303,18298.0
Miami,120860019033,21.17,8.88,42171.0,26138.0,16033.0,1328,0.5403950582153613,10105.0
Miami,120860019041,34.96,0.41,70195.0,40771.0,29424.0,1437,0.462639789158772,11347.0
Miami,120860019042,15.4,1.42,63825.0,23576.0,40249.0,1406,0.5522757540148845,-16673.0
Miami,120860019043,50.11,2.03,54185.0,36516.0,17669.0,1391,0.5464058318722894,18847.0
Miami,120860020011,32.72,2.03,41326.0,19526.0,21800.0,1342,0.5535014276726516,-2274.0
Miami,120860020012,47.33,2.25,34911.0,13095.0,21816.0,1359,0.5392283234510613,-8721.0
Miami,120860020013,14.52,0.86,16781.0,9866.0,6915.0,1038,0.5431738275430547,2951.0
Miami,120860020014,33.22,0.0,27684.0,15449.0,12235.0,1193,0.4933535616240427,3214.0
Miami,120860020031,48.99,5.63,63123.0,36643.0,26480.0,1470,0.4853223072414175,10163.0
Miami,120860020032,38.93,4.94,71120.0,38395.0,32725.0,1494,0.4867829021372328,5670.0
Miami,120860020041,36.27,2.93,53987.0,23679.0,30308.0,1499,0.5280715727860411,-6629.0
Miami,120860020042,28.35,1.71,61477.0,32970.0,28507.0,1387,0.5030011223709681,4463.0
Miami,120860021001,7.0,54.95,97628.0,47855.0,49773.0,1547,0.4928299258409472,-1918.0
Miami,120860021002,12.15,39.27,112653.0,26523.0,86130.0,1545,0.6329791483582328,-59607.0
Miami,120860021003,9.77,47.01,28694.0,15152.0,13542.0,1342,0.5968495155781697,1610.0
Miami,120860021004,34.52,0.0,31636.0,9895.0,21741.0,1391,0.6296624099127576,-11846.0
Miami,120860022011,23.05,20.02,113386.0,59051.0,54335.0,1525,0.5335226571181627,4716.0
Miami,120860022012,9.88,16.33,58104.0,17785.0,40319.0,1483,0.6494561475974115,-22534.0
Miami,120860022021,17.41,1.04,36504.0,22043.0,14461.0,1324,0.5090401051939514,7582.0
Miami,120860022022,24.74,14.41,29389.0,17258.0,12131.0,1323,0.5102249140835007,5127.0
Miami,120860022023,17.16,3.39,40412.0,20474.0,19938.0,1464,0.5418687518558843,536.0
Miami,120860022024,35.7,5.3,45889.0,24309.0,21580.0,1428,0.3892654012944279,2729.0
Miami,120860022025,39.13,1.86,31461.0,18528.0,12933.0,1244,0.520167826833222,5595.0
Miami,120860023001,30.63,0.0,59223.0,36622.0,22601.0,1396,0.4946895631764686,14021.0
Miami,120860023002,42.97,3.13,54430.0,39637.0,14793.0,1407,0.5977218445710086,24844.0
Miami,120860023003,27.28,0.0,57850.0,39561.0,18289.0,1396,0.5368712186689715,21272.0
Miami,120860023004,0.0,0.0,25756.0,16139.0,9617.0,1232,0.5927162602888647,6522.0
Miami,120860024021,41.92,3.91,142770.0,48128.0,94642.0,1551,0.5150241647404917,-46514.0
Miami,120860024022,25.01,4.6,176846.0,84239.0,92607.0,1562,0.4664623457697658,-8368.0
Miami,120860024031,26.88,4.02,146104.0,59391.0,86713.0,1563,0.4892268521053496,-27322.0
Miami,120860024032,15.94,2.77,78517.0,48380.0,30137.0,1525,0.4835003884509087,18243.0
Miami,120860024041,52.81,0.72,89626.0,53690.0,35936.0,1523,0.5044741481266597,17754.0
Miami,120860024042,33.79,6.29,323997.0,131817.0,192180.0,1566,0.3648212792093754,-60363.0
Miami,120860025011,26.7,2.84,62580.0,35920.0,26660.0,1469,0.5361137743688079,9260.0
Miami,120860025012,37.03,12.47,57600.0,34073.0,23527.0,1430,0.4958333333333333,10546.0
Miami,120860025013,52.04,0.0,51081.0,19594.0,31487.0,1425,0.5217008280965525,-11893.0
Miami,120860025014,32.32,0.0,63970.0,41122.0,22848.0,1452,0.5399718618102235,18274.0
Miami,120860025021,31.08,1.67,41901.0,15252.0,26649.0,1458,0.5280780888284289,-11397.0
Miami,120860025022,29.41,1.63,51064.0,22530.0,28534.0,1498,0.5463731787560708,-6004.0
Miami,120860025023,34.64,3.38,107433.0,41741.0,65692.0,1547,0.4504668025653198,-23951.0
Miami,120860026001,29.32,30.19,241165.0,55326.0,185839.0,1564,0.6181535463272033,-130513.0
Miami,120860026002,26.74,6.01,50693.0,16495.0,34198.0,1529,0.5894896731304125,-17703.0
Miami,120860026003,14.42,2.15,59901.0,28303.0,31598.0,1507,0.4763693427488689,-3295.0
Miami,120860026004,26.63,0.36,61420.0,35329.0,26091.0,1497,0.565939433409313,9238.0
Miami,120860027021,16.01,11.04,208899.0,75516.0,133383.0,1565,0.5122331844575608,-57867.0
Miami,120860027022,48.87,14.1,175062.0,38115.0,136947.0,1565,0.6448800996218482,-98832.0
Miami,120860027031,11.18,38.96,48711.0,24056.0,24655.0,1441,0.5343556896799491,-599.0
Miami,120860027032,13.64,8.32,16134.0,6082.0,10052.0,1289,0.6462129664063468,-3970.0
Miami,120860027034,13.52,30.22,47774.0,30212.0,17562.0,1438,0.5176455812785197,12650.0
Miami,120860027035,8.14,41.71,69508.0,45179.0,24329.0,1516,0.5431029521781665,20850.0
Miami,120860027036,3.82,51.74,44661.0,24347.0,20314.0,1466,0.625713709948277,4033.0
Miami,120860027038,0.0,55.42,47229.0,18786.0,28443.0,1511,0.5484130513032247,-9657.0
Miami,120860027039,13.25,55.9,48521.0,23151.0,25370.0,1421,0.489540611281713,-2219.0
Miami,120860027051,28.25,18.66,71964.0,36151.0,35813.0,1524,0.4819909954977489,338.0
Miami,120860027052,2.9,30.51,58195.0,26189.0,32006.0,1529,0.5131540510353123,-5817.0
Miami,120860027053,3.71,23.07,69276.0,30933.0,38343.0,1547,0.4905017610716554,-7410.0
Miami,120860027061,7.74,29.38,68224.0,40418.0,27806.0,1526,0.5423897748592871,12612.0
Miami,120860027062,3.78,33.88,104697.0,66288.0,38409.0,1541,0.547704327726678,27879.0
Miami,120860027063,0.0,34.47,43118.0,19744.0,23374.0,1449,0.50006957651097,-3630.0
Miami,120860028001,52.84,2.2,145455.0,18233.0,127222.0,1568,0.7856519198377505,-108989.0
Miami,120860028002,47.15,11.52,187266.0,22238.0,165028.0,1568,0.7805047365779159,-142790.0
Miami,120860029001,27.36,2.47,116147.0,65222.0,50925.0,1556,0.5117394336487382,14297.0
Miami,120860029002,25.76,7.72,91368.0,50236.0,41132.0,1540,0.5239252254618685,9104.0
Miami,120860029003,13.34,3.21,97405.0,37480.0,59925.0,1547,0.4901493763153842,-22445.0
Miami,120860030011,38.29,17.89,340477.0,32251.0,308226.0,1569,0.8182843481351163,-275975.0
Miami,120860030012,18.66,5.56,111786.0,27210.0,84576.0,1560,0.647021988442202,-57366.0
Miami,120860030013,15.59,32.64,60870.0,41093.0,19777.0,1501,0.61130277640874,21316.0
Miami,120860030031,32.16,7.92,85036.0,50342.0,34694.0,1532,0.5064678489110495,15648.0
Miami,120860030032,47.42,11.75,110152.0,77322.0,32830.0,1557,0.5822681385721549,44492.0
Miami,120860030033,39.37,5.12,76254.0,41937.0,34317.0,1531,0.5052325123927925,7620.0
Miami,120860030041,46.02,6.82,134390.0,27086.0,107304.0,1561,0.6751544013691495,-80218.0
Miami,120860030042,35.69,3.81,240907.0,78599.0,162308.0,1568,0.5460488902356511,-83709.0
Miami,120860031001,51.34,3.37,42668.0,26436.0,16232.0,1401,0.5361394956407612,10204.0
Miami,120860031002,46.79,3.08,94166.0,54734.0,39432.0,1536,0.4655608181296858,15302.0
Miami,120860031003,50.13,0.0,59719.0,31060.0,28659.0,1495,0.4952360220365377,2401.0
Miami,120860034001,36.96,0.98,29373.0,17825.0,11548.0,1320,0.5105028427467402,6277.0
Miami,120860034002,13.49,1.27,47502.0,32687.0,14815.0,1458,0.6748768472906403,17872.0
Miami,120860034003,16.31,0.0,76042.0,19165.0,56877.0,1555,0.6857263091449463,-37712.0
Miami,120860034004,46.55,9.75,74191.0,28531.0,45660.0,1513,0.4357267053955331,-17129.0
Miami,120860036011,43.02,8.85,298434.0,66515.0,231919.0,1569,0.6270733227447275,-165404.0
Miami,120860036012,44.68,1.03,83072.0,64106.0,18966.0,1517,0.642478813559322,45140.0
Miami,120860036021,35.97,4.47,75570.0,48766.0,26804.0,1517,0.5323276432446739,21962.0
Miami,120860036022,19.0,10.47,85781.0,61860.0,23921.0,1529,0.581282568400928,37939.0
Miami,120860036023,49.89,0.0,46872.0,26027.0,20845.0,1451,0.5065284178187404,5182.0
Miami,120860036024,13.8,5.68,79906.0,38480.0,41426.0,1488,0.4367381673466323,-2946.0
Miami,120860036025,10.68,7.92,43297.0,27631.0,15666.0,1374,0.6172021156200198,11965.0
Miami,120860037021,5.78,50.38,70789.0,20795.0,49994.0,1554,0.5816864202065293,-29199.0
Miami,120860037022,8.2,20.45,59421.0,37193.0,22228.0,1521,0.6209757493142155,14965.0
Miami,120860037023,8.64,12.39,155046.0,80270.0,74776.0,1567,0.5427163551462146,5494.0
Miami,120860037024,38.9,27.47,54874.0,20629.0,34245.0,1556,0.5933957794219484,-13616.0
Miami,120860037026,0.0,52.79,56220.0,12193.0,44027.0,1547,0.6389896833866952,-31834.0
Miami,120860037028,6.98,40.76,162957.0,28740.0,134217.0,1569,0.688126315531091,-105477.0
Miami,120860037031,9.45,45.0,284473.0,63867.0,220606.0,1568,0.6227128760901738,-156739.0
Miami,120860037041,15.11,40.87,266555.0,74956.0,191599.0,1569,0.5794639005083378,-116643.0
Miami,120860037051,6.72,29.65,104371.0,49513.0,54858.0,1563,0.5085416447097374,-5345.0
Miami,120860037071,12.75,31.62,166484.0,47142.0,119342.0,1568,0.6507532255351866,-72200.0
Miami,120860038011,10.59,51.75,56930.0,42343.0,14587.0,1276,0.6530476023186369,27756.0
Miami,120860038012,27.37,30.97,80276.0,41642.0,38634.0,1393,0.5706562359858488,3008.0
Miami,120860038013,1.87,53.43,35659.0,23839.0,11820.0,1070,0.5951653159090272,12019.0
Miami,120860038014,1.72,81.4,79675.0,59341.0,20334.0,1286,0.6951364919987449,39007.0
Miami,120860038015,21.14,24.16,78114.0,46876.0,31238.0,1372,0.5691169316639783,15638.0
Miami,120860038031,17.49,53.9,41864.0,18692.0,23172.0,1281,0.613510414676094,-4480.0
Miami,120860038032,16.97,49.7,25823.0,11908.0,13915.0,1056,0.6581342214305077,-2007.0
Miami,120860038033,9.5,74.58,45730.0,24823.0,20907.0,1296,0.5863984255412202,3916.0
Miami,120860038034,6.51,53.55,111499.0,35841.0,75658.0,1476,0.576175571081355,-39817.0
Miami,120860038041,24.09,67.75,124274.0,30940.0,93334.0,1494,0.6811078745353011,-62394.0
Miami,120860038042,3.78,67.62,64150.0,41836.0,22314.0,1363,0.6028682774746688,19522.0
Miami,120860038043,9.95,45.81,79194.0,53680.0,25514.0,1436,0.6053236356289617,28166.0
Miami,120860038044,3.69,53.65,78230.0,54911.0,23319.0,1392,0.6498529975712642,31592.0
Miami,120860039061,1.74,65.35,37640.0,20096.0,17544.0,1325,0.5998405951115834,2552.0
Miami,120860039062,5.44,65.37,117084.0,77103.0,39981.0,1512,0.6642581394554337,37122.0
Miami,120860039091,21.09,25.4,105485.0,31034.0,74451.0,1554,0.5728681803099966,-43417.0
Miami,120860039111,17.04,11.73,68259.0,50358.0,17901.0,1330,0.6838219135938118,32457.0
Miami,120860039112,26.63,9.63,28628.0,22133.0,6495.0,1188,0.6770993433002654,15638.0
Miami,120860039113,26.71,15.1,45331.0,32947.0,12384.0,1384,0.6230835410646136,20563.0
Miami,120860039121,6.45,41.48,56921.0,40198.0,16723.0,1354,0.6395706329825548,23475.0
Miami,120860039122,6.34,7.07,77446.0,66203.0,11243.0,1473,0.7437182036515766,54960.0
Miami,120860039123,16.51,24.92,24440.0,18795.0,5645.0,1013,0.6248772504091653,13150.0
Miami,120860039131,16.67,40.8,29048.0,19463.0,9585.0,1213,0.6143624345910218,9878.0
Miami,120860039132,8.36,34.66,66750.0,47499.0,19251.0,1369,0.6364943820224719,28248.0
Miami,120860039133,24.38,17.81,124290.0,42361.0,81929.0,1540,0.5430525384182154,-39568.0
Miami,120860039141,12.0,44.96,44419.0,19559.0,24860.0,1422,0.569733672527522,-5301.0
Miami,120860039142,26.38,8.23,88992.0,31726.0,57266.0,1502,0.5747258180510608,-25540.0
Miami,120860039143,14.17,30.63,85347.0,37130.0,48217.0,1515,0.5392222339390957,-11087.0
Miami,120860039144,66.0,12.5,48796.0,18755.0,30041.0,1447,0.5400032789572916,-11286.0
Miami,120860039151,3.15,37.48,33974.0,26050.0,7924.0,1238,0.6727497498086772,18126.0
Miami,120860039152,22.83,14.15,41217.0,32047.0,9170.0,1236,0.6873620108207779,22877.0
Miami,120860039153,19.61,46.84,49498.0,33157.0,16341.0,1371,0.5728716311770172,16816.0
Miami,120860039154,12.09,19.79,66775.0,39348.0,27427.0,1375,0.5696593036315987,11921.0
Miami,120860039155,13.61,19.86,52418.0,21572.0,30846.0,1362,0.567324201610134,-9274.0
Miami,120860039161,3.79,38.41,73479.0,51321.0,22158.0,1410,0.5744906708039031,29163.0
Miami,120860039162,19.49,23.29,93071.0,67688.0,25383.0,1453,0.6223958053529026,42305.0
Miami,120860039171,18.43,19.17,126086.0,77034.0,49052.0,1480,0.4678076868169344,27982.0
Miami,120860039172,5.45,13.77,33955.0,13045.0,20910.0,1425,0.6134884405831247,-7865.0
Miami,120860039173,7.87,26.95,127238.0,67977.0,59261.0,1532,0.5482167277071315,8716.0
