Date,Day of Week,flow_type_LPW_to_HPM,total_od_flow_LPW_to_HPM,total_do_flow_LPW_to_HPM,total_flow_LPW_to_HPM,origin_total_flow_LPW_to_HPM,flow_share_LPW_to_HPM,log_flow_share_LPW_to_HPM
2019/5/29,Wednesday,LPW_to_HPM,1581.0,1830.0,3411.0,30935.0,0.0511071601745595,-2.9738306707556186
2019/5/30,Thursday,LPW_to_HPM,1145.0,1829.0,2974.0,31013.0,0.0369200012897817,-3.299001834412987
2019/5/31,Friday,LPW_to_HPM,1095.0,2013.0,3108.0,31608.0,0.0346431283219438,-3.362655889840626
2019/6/1,Saturday,LPW_to_HPM,1702.0,1900.0,3602.0,29730.0,0.0572485704675412,-2.860352606858824
2019/6/2,Sunday,LPW_to_HPM,761.0,1906.0,2667.0,26491.0,0.0287267373825072,-3.54992697378629
2019/6/3,Monday,LPW_to_HPM,1138.0,1805.0,2943.0,30232.0,0.037642233395078,-3.2796286303430504
2019/6/4,Tuesday,LPW_to_HPM,1203.0,1911.0,3114.0,32059.0,0.0375245640849683,-3.282759518186493
2019/6/5,Wednesday,LPW_to_HPM,1365.0,1998.0,3363.0,32483.0,0.042021980728381,-3.169562446923233
2019/6/6,Thursday,LPW_to_HPM,1220.0,2004.0,3224.0,32233.0,0.0378494089907858,-3.274139913730869
2019/6/7,Friday,LPW_to_HPM,1106.0,2141.0,3247.0,32721.0,0.0338009229546774,-3.387267170514573
2019/6/8,Saturday,LPW_to_HPM,1184.0,1763.0,2947.0,28911.0,0.0409532703815156,-3.1953236090754484
2019/6/9,Sunday,LPW_to_HPM,878.0,1725.0,2603.0,26617.0,0.0329864372393583,-3.411658794743042
2019/6/10,Monday,LPW_to_HPM,1249.0,1827.0,3076.0,30386.0,0.0411044559994734,-3.191638744878135
2019/6/11,Tuesday,LPW_to_HPM,1272.0,1848.0,3120.0,32087.0,0.0396422227070153,-3.2278604987660247
2019/6/12,Wednesday,LPW_to_HPM,1231.0,1871.0,3102.0,32283.0,0.0381315243316916,-3.2667139286840485
2019/6/13,Thursday,LPW_to_HPM,1247.0,1914.0,3161.0,29355.0,0.0424799863737012,-3.158722222818251
2019/6/14,Friday,LPW_to_HPM,1314.0,2047.0,3361.0,32169.0,0.0408467779539308,-3.1979273358436995
2019/6/15,Saturday,LPW_to_HPM,938.0,1917.0,2855.0,28648.0,0.0327422507679419,-3.4190889626720447
2019/6/16,Sunday,LPW_to_HPM,782.0,1680.0,2462.0,24474.0,0.0319522758846122,-3.443511868000304
2019/6/17,Monday,LPW_to_HPM,1171.0,1781.0,2952.0,28892.0,0.0405302505883981,-3.205706655573022
2019/6/18,Tuesday,LPW_to_HPM,1261.0,1729.0,2990.0,30191.0,0.0417674141300387,-3.1756388097382384
2019/6/19,Wednesday,LPW_to_HPM,1270.0,1986.0,3256.0,31419.0,0.040421401063051,-3.208395904988619
2019/6/20,Thursday,LPW_to_HPM,1333.0,2175.0,3508.0,32391.0,0.0411534068105337,-3.190448565236544
2019/6/21,Friday,LPW_to_HPM,1242.0,2327.0,3569.0,31744.0,0.039125504032258,-3.240980747591177
2019/6/22,Saturday,LPW_to_HPM,951.0,2046.0,2997.0,28493.0,0.0333766188186572,-3.3998996595081974
2019/6/23,Sunday,LPW_to_HPM,849.0,1805.0,2654.0,25895.0,0.032786252172234,-3.4177459925466454
2019/6/24,Monday,LPW_to_HPM,1161.0,1870.0,3031.0,28085.0,0.0413387929499732,-3.185953923268644
