Date,Day of Week,flow_type_LPW_to_HPM,total_od_flow_LPW_to_HPM,total_do_flow_LPW_to_HPM,total_flow_LPW_to_HPM,origin_total_flow_LPW_to_HPM,flow_share_LPW_to_HPM,log_flow_share_LPW_to_HPM
2019/5/5,Sunday,LPW_to_HPM,7126.0,7329.0,14455.0,107733.0,0.0661450066367779,-2.7159058767309947
2019/5/6,Monday,LPW_to_HPM,9709.0,9861.0,19570.0,128139.0,0.0757692817955501,-2.580062321828003
2019/5/7,Tuesday,LPW_to_HPM,9406.0,9396.0,18802.0,122863.0,0.0765568153146187,-2.5697221299516
2019/5/8,Wednesday,LPW_to_HPM,10331.0,10392.0,20723.0,136876.0,0.0754770741400976,-2.5839263226128417
2019/5/9,Thursday,LPW_to_HPM,10247.0,10520.0,20767.0,136338.0,0.0751587965204125,-2.588152116800135
2019/5/10,Friday,LPW_to_HPM,10247.0,9910.0,20157.0,136168.0,0.0752526291052229,-2.586904437688092
2019/5/11,Saturday,LPW_to_HPM,7952.0,8510.0,16462.0,124292.0,0.0639783735075467,-2.74921016667283
2019/5/12,Sunday,LPW_to_HPM,7358.0,7407.0,14765.0,111844.0,0.0657880619434212,-2.7213168865424646
2019/5/13,Monday,LPW_to_HPM,9960.0,9919.0,19879.0,129992.0,0.0766200996984429,-2.5688958385039693
2019/5/14,Tuesday,LPW_to_HPM,10136.0,10224.0,20360.0,133903.0,0.0756965863348842,-2.581022214206992
2019/5/15,Wednesday,LPW_to_HPM,10315.0,10196.0,20511.0,137650.0,0.0749364329822012,-2.5911150850654017
2019/5/16,Thursday,LPW_to_HPM,10769.0,10491.0,21260.0,140811.0,0.0764784001249902,-2.5707469293256
2019/5/17,Friday,LPW_to_HPM,10835.0,10935.0,21770.0,148639.0,0.0728947315307557,-2.618738912390421
2019/5/18,Saturday,LPW_to_HPM,8159.0,9126.0,17285.0,127606.0,0.0639389997335548,-2.749825779302104
2019/5/19,Sunday,LPW_to_HPM,6822.0,6850.0,13672.0,104008.0,0.0655911083762787,-2.7243151352634145
2019/5/20,Monday,LPW_to_HPM,9482.0,9524.0,19006.0,126487.0,0.0749642255725884,-2.590744271608361
2019/5/21,Tuesday,LPW_to_HPM,9797.0,9629.0,19426.0,133358.0,0.0734639091768022,-2.6109610249669783
2019/5/22,Wednesday,LPW_to_HPM,10019.0,9869.0,19888.0,136582.0,0.0733552005388704,-2.612441876581024
2019/5/23,Thursday,LPW_to_HPM,10023.0,9934.0,19957.0,138678.0,0.0722753428806299,-2.6272722469798784
2019/5/24,Friday,LPW_to_HPM,10305.0,10327.0,20632.0,143708.0,0.0717079077017285,-2.6351542487308808
2019/5/25,Saturday,LPW_to_HPM,7909.0,8463.0,16372.0,115269.0,0.0686134173108121,-2.679267175753896
2019/5/26,Sunday,LPW_to_HPM,6263.0,6778.0,13041.0,95937.0,0.0652824249246901,-2.729032422498276
2019/5/27,Monday,LPW_to_HPM,6000.0,6474.0,12474.0,87064.0,0.0689148212808968,-2.6748840111657057
