Date,Day of Week,flow_type_LPW_to_HPM,total_od_flow_LPW_to_HPM,total_do_flow_LPW_to_HPM,total_flow_LPW_to_HPM,origin_total_flow_LPW_to_HPM,flow_share_LPW_to_HPM,log_flow_share_LPW_to_HPM
2019/4/16,Tuesday,LPW_to_HPM,38.0,192.0,230.0,11044.0,0.0034407823252444,-5.6720564133236815
2019/4/17,Wednesday,LPW_to_HPM,33.0,169.0,202.0,10994.0,0.0030016372566854,-5.808597386954147
2019/4/18,Thursday,LPW_to_HPM,33.0,178.0,211.0,11446.0,0.002883103267517,-5.84888804150258
2019/4/19,Friday,LPW_to_HPM,38.0,185.0,223.0,11285.0,0.0033673017279574,-5.69364352952527
2019/4/20,Saturday,LPW_to_HPM,35.0,141.0,176.0,8856.0,0.0039521228545618,-5.533502412899079
2019/4/21,Sunday,LPW_to_HPM,18.0,115.0,133.0,7634.0,0.0023578726748755,-6.049995475409034
2019/4/22,Monday,LPW_to_HPM,27.0,183.0,210.0,11080.0,0.0024368231046931,-6.017060094296962
2019/4/23,Tuesday,LPW_to_HPM,26.0,179.0,205.0,11518.0,0.0022573363431151,-6.093569770045146
2019/4/24,Wednesday,LPW_to_HPM,33.0,222.0,255.0,11936.0,0.0027647453083109,-5.890806760977095
2019/4/25,Thursday,LPW_to_HPM,33.0,186.0,219.0,11743.0,0.0028101847909392,-5.874505035898631
2019/4/26,Friday,LPW_to_HPM,34.0,204.0,238.0,13051.0,0.0026051643552218,-5.950259513551375
2019/4/27,Saturday,LPW_to_HPM,30.0,143.0,173.0,10561.0,0.0028406400909004,-5.863725868084348
2019/4/28,Sunday,LPW_to_HPM,34.0,136.0,170.0,8882.0,0.0038279666741724,-5.5654215112359084
2019/4/29,Monday,LPW_to_HPM,34.0,204.0,238.0,11231.0,0.0030273350547591,-5.800072566346891
2019/4/30,Tuesday,LPW_to_HPM,36.0,179.0,215.0,11561.0,0.0031139174811867,-5.771873705219227
2019/5/1,Wednesday,LPW_to_HPM,33.0,184.0,217.0,12092.0,0.0027290770757525,-5.903791794432892
2019/5/2,Thursday,LPW_to_HPM,28.0,192.0,220.0,11863.0,0.002360279861755,-6.0489750814859145
2019/5/3,Friday,LPW_to_HPM,38.0,204.0,242.0,12223.0,0.0031088930704409,-5.773488542050901
2019/5/4,Saturday,LPW_to_HPM,28.0,151.0,179.0,10393.0,0.0026941210430097,-5.916683271413224
2019/5/5,Sunday,LPW_to_HPM,21.0,122.0,143.0,8618.0,0.0024367602692039,-6.017085880452398
2019/5/6,Monday,LPW_to_HPM,29.0,166.0,195.0,10642.0,0.0027250516820146,-5.905267885169862
2019/5/7,Tuesday,LPW_to_HPM,26.0,145.0,171.0,10948.0,0.0023748629886737,-6.042815532139101
2019/5/8,Wednesday,LPW_to_HPM,30.0,190.0,220.0,11676.0,0.0025693730729701,-5.964093350311887
2019/5/9,Thursday,LPW_to_HPM,35.0,206.0,241.0,11719.0,0.0029866029524703,-5.813618673769205
2019/5/10,Friday,LPW_to_HPM,38.0,212.0,250.0,12718.0,0.0029878911778581,-5.813187432100985
2019/5/11,Saturday,LPW_to_HPM,25.0,133.0,158.0,10165.0,0.0024594195769798,-6.00782990119426
2019/5/12,Sunday,LPW_to_HPM,26.0,130.0,156.0,8569.0,0.003034193021356,-5.797809780647653
2019/5/13,Monday,LPW_to_HPM,36.0,198.0,234.0,10569.0,0.0034061879080329,-5.682161528553245
2019/5/14,Tuesday,LPW_to_HPM,29.0,163.0,192.0,11269.0,0.0025734315378471,-5.962515041965911
2019/5/15,Wednesday,LPW_to_HPM,32.0,191.0,223.0,10731.0,0.0029820147236976,-5.815156125127434
2019/5/16,Thursday,LPW_to_HPM,31.0,190.0,221.0,11561.0,0.002681428942133,-5.921405439190188
2019/5/17,Friday,LPW_to_HPM,34.0,190.0,224.0,12444.0,0.0027322404371584,-5.902633333401392
2019/5/18,Saturday,LPW_to_HPM,22.0,121.0,143.0,9108.0,0.002415458937198,-6.025865973825343
2019/5/19,Sunday,LPW_to_HPM,20.0,96.0,116.0,8260.0,0.0024213075060532,-6.023447592961062
2019/5/20,Monday,LPW_to_HPM,27.0,147.0,174.0,10190.0,0.0026496565260058,-5.933325260212475
2019/5/21,Tuesday,LPW_to_HPM,33.0,157.0,190.0,10247.0,0.0032204547672489,-5.738232697333253
2019/5/22,Wednesday,LPW_to_HPM,33.0,170.0,203.0,11309.0,0.0029180298877,-5.836846586404868
2019/5/23,Thursday,LPW_to_HPM,28.0,193.0,221.0,11125.0,0.0025168539325842,-5.984745596859264
2019/5/24,Friday,LPW_to_HPM,36.0,170.0,206.0,11180.0,0.0032200357781753,-5.738362808252984
2019/5/25,Saturday,LPW_to_HPM,23.0,143.0,166.0,8692.0,0.002646111366774,-5.934664125447188
2019/5/26,Sunday,LPW_to_HPM,13.0,107.0,120.0,7500.0,0.0017333333333333,-6.357708942062884
2019/5/27,Monday,LPW_to_HPM,20.0,98.0,118.0,7098.0,0.0028176951253874,-5.871836059652463
2019/5/28,Tuesday,LPW_to_HPM,29.0,159.0,188.0,9991.0,0.002902612351116,-5.842144136746546
2019/5/29,Wednesday,LPW_to_HPM,23.0,181.0,204.0,11388.0,0.002019669827889,-6.204821232468781
2019/5/30,Thursday,LPW_to_HPM,23.0,159.0,182.0,11095.0,0.0020730058584948,-6.178755619437553
2019/5/31,Friday,LPW_to_HPM,34.0,187.0,221.0,11539.0,0.0029465291619724,-5.82712735657852
2019/6/1,Saturday,LPW_to_HPM,26.0,104.0,130.0,9690.0,0.0026831785345717,-5.920753166863339
