Date,Day of Week,flow_type_LPW_to_HPM,total_od_flow_LPW_to_HPM,total_do_flow_LPW_to_HPM,total_flow_LPW_to_HPM,origin_total_flow_LPW_to_HPM,flow_share_LPW_to_HPM,log_flow_share_LPW_to_HPM
2019/6/5,Wednesday,LPW_to_HPM,459.0,1384.0,1843.0,12402.0,0.037010159651669,-3.2965628188492806
2019/6/6,Thursday,LPW_to_HPM,478.0,1443.0,1921.0,12428.0,0.0384615384615384,-3.2580965380214835
2019/6/7,Friday,LPW_to_HPM,458.0,1518.0,1976.0,12563.0,0.0364562604473453,-3.311642080890236
2019/6/8,Saturday,LPW_to_HPM,358.0,1128.0,1486.0,10483.0,0.0341505294285986,-3.376977190051875
2019/6/9,Sunday,LPW_to_HPM,339.0,866.0,1205.0,8743.0,0.0387738762438522,-3.250008551800441
2019/6/10,Monday,LPW_to_HPM,438.0,1332.0,1770.0,11644.0,0.037615939539677,-3.28032739448907
2019/6/11,Tuesday,LPW_to_HPM,438.0,1333.0,1771.0,12068.0,0.036294332117998,-3.3160936899025057
2019/6/12,Wednesday,LPW_to_HPM,486.0,1483.0,1969.0,12448.0,0.0390424164524421,-3.243106622517681
2019/6/13,Thursday,LPW_to_HPM,431.0,1224.0,1655.0,10864.0,0.0396723122238586,-3.22710175969473
2019/6/14,Friday,LPW_to_HPM,467.0,1466.0,1933.0,12088.0,0.0386333553937789,-3.2536392462836794
2019/6/15,Saturday,LPW_to_HPM,379.0,1104.0,1483.0,9605.0,0.0394586153045288,-3.232502870120233
2019/6/16,Sunday,LPW_to_HPM,279.0,757.0,1036.0,7858.0,0.035505217612624,-3.338075618297041
2019/6/17,Monday,LPW_to_HPM,446.0,1228.0,1674.0,10892.0,0.0409474843922144,-3.195464901773588
2019/6/18,Tuesday,LPW_to_HPM,397.0,1270.0,1667.0,10737.0,0.0369749464468659,-3.297514718746948
2019/6/19,Wednesday,LPW_to_HPM,387.0,1265.0,1652.0,11408.0,0.0339235624123422,-3.383645449624296
2019/6/20,Thursday,LPW_to_HPM,385.0,1207.0,1592.0,11530.0,0.0333911535125758,-3.399464278975324
2019/6/21,Friday,LPW_to_HPM,367.0,1267.0,1634.0,11309.0,0.0324520293571491,-3.4279922998167587
2019/6/22,Saturday,LPW_to_HPM,350.0,968.0,1318.0,9489.0,0.0368848139951522,-3.2999553574903016
2019/6/23,Sunday,LPW_to_HPM,289.0,895.0,1184.0,8477.0,0.0340922496166096,-3.3786852044959748
2019/6/24,Monday,LPW_to_HPM,376.0,1235.0,1611.0,10416.0,0.0360983102918586,-3.321509221058458
2019/6/25,Tuesday,LPW_to_HPM,360.0,1109.0,1469.0,9838.0,0.0365928034153283,-3.30790368590513
2019/6/26,Wednesday,LPW_to_HPM,371.0,1154.0,1525.0,10373.0,0.0357659307818374,-3.3307594928243947
2019/6/27,Thursday,LPW_to_HPM,383.0,1256.0,1639.0,10769.0,0.0355650478224533,-3.336391926148236
2019/6/28,Friday,LPW_to_HPM,394.0,1312.0,1706.0,11016.0,0.0357661583151779,-3.3307531311105576
2019/6/29,Saturday,LPW_to_HPM,360.0,845.0,1205.0,9112.0,0.0395083406496927,-3.2312434736768627
2019/6/30,Sunday,LPW_to_HPM,285.0,839.0,1124.0,7862.0,0.0362503179852454,-3.317307125713157
2019/7/1,Monday,LPW_to_HPM,344.0,1196.0,1540.0,9873.0,0.0348424997467841,-3.356917380238053
2019/7/2,Tuesday,LPW_to_HPM,371.0,1204.0,1575.0,10139.0,0.0365913798204951,-3.307942590345145
2019/7/3,Wednesday,LPW_to_HPM,321.0,1134.0,1455.0,9772.0,0.0328489562013917,-3.4158353092476164
2019/7/4,Thursday,LPW_to_HPM,277.0,756.0,1033.0,6495.0,0.0426481909160893,-3.1547704229173616
2019/7/5,Friday,LPW_to_HPM,293.0,1012.0,1305.0,7809.0,0.0375208093225765,-3.282859584645608
2019/7/6,Saturday,LPW_to_HPM,260.0,831.0,1091.0,7526.0,0.0345469040659048,-3.365437340137857
2019/7/7,Sunday,LPW_to_HPM,304.0,847.0,1151.0,7786.0,0.0390444387361931,-3.243054826764181
2019/7/8,Monday,LPW_to_HPM,413.0,1258.0,1671.0,10184.0,0.040553809897879,-3.2051255472762104
2019/7/9,Tuesday,LPW_to_HPM,397.0,1278.0,1675.0,10247.0,0.0387430467453888,-3.25080397811253
2019/7/10,Wednesday,LPW_to_HPM,403.0,1259.0,1662.0,10482.0,0.0384468612860141,-3.258478217415429
2019/7/11,Thursday,LPW_to_HPM,376.0,1327.0,1703.0,10733.0,0.0350321438553992,-3.3514892430916308
2019/7/12,Friday,LPW_to_HPM,406.0,1275.0,1681.0,10768.0,0.037704309063893,-3.277980892282777
2019/7/13,Saturday,LPW_to_HPM,349.0,1043.0,1392.0,8572.0,0.0407139524031731,-3.201184434391041
2019/7/14,Sunday,LPW_to_HPM,279.0,849.0,1128.0,7722.0,0.0361305361305361,-3.320616895002817
2019/7/15,Monday,LPW_to_HPM,407.0,1294.0,1701.0,9940.0,0.0409456740442655,-3.195509114208027
2019/7/16,Tuesday,LPW_to_HPM,394.0,1310.0,1704.0,10587.0,0.037215452913951,-3.291031203045448
2019/7/17,Wednesday,LPW_to_HPM,358.0,1219.0,1577.0,10374.0,0.0345093502988239,-3.366524968510648
2019/7/18,Thursday,LPW_to_HPM,404.0,1217.0,1621.0,11121.0,0.0363276683751461,-3.315175613857692
2019/7/19,Friday,LPW_to_HPM,387.0,1201.0,1588.0,10547.0,0.0366928984545368,-3.3051720452468336
2019/7/20,Saturday,LPW_to_HPM,294.0,927.0,1221.0,7726.0,0.0380533264302355,-3.268766775887547
2019/7/21,Sunday,LPW_to_HPM,279.0,905.0,1184.0,7901.0,0.0353119858245791,-3.3435328309013697
2019/7/22,Monday,LPW_to_HPM,402.0,1117.0,1519.0,9513.0,0.0422579627877641,-3.163962474587436
2019/7/23,Tuesday,LPW_to_HPM,342.0,1203.0,1545.0,9762.0,0.0350338045482483,-3.351441839384488
2019/7/24,Wednesday,LPW_to_HPM,395.0,1264.0,1659.0,10057.0,0.0392761260813363,-3.2371384235433607
2019/7/25,Thursday,LPW_to_HPM,360.0,1266.0,1626.0,10422.0,0.0345423143350604,-3.3655702040190056
2019/7/26,Friday,LPW_to_HPM,353.0,1285.0,1638.0,9985.0,0.0353530295443164,-3.342371188916621
2019/7/27,Saturday,LPW_to_HPM,277.0,1000.0,1277.0,7805.0,0.0354900704676489,-3.338502326762195
2019/7/28,Sunday,LPW_to_HPM,269.0,848.0,1117.0,7286.0,0.0369201207795772,-3.298998597966672
2019/7/29,Monday,LPW_to_HPM,369.0,1174.0,1543.0,9298.0,0.0396859539685953,-3.226757958210005
2019/7/30,Tuesday,LPW_to_HPM,399.0,1180.0,1579.0,9402.0,0.0424377791959157,-3.159716294694214
2019/7/31,Wednesday,LPW_to_HPM,371.0,1133.0,1504.0,9522.0,0.0389624028565427,-3.2451581271470302
2019/8/1,Thursday,LPW_to_HPM,388.0,1210.0,1598.0,10441.0,0.037161191456757,-3.2924903026668373
2019/8/2,Friday,LPW_to_HPM,403.0,1253.0,1656.0,10232.0,0.0393862392494136,-3.234338781311996
2019/8/3,Saturday,LPW_to_HPM,296.0,942.0,1238.0,8013.0,0.036939972544615,-3.29846104745401
2019/8/4,Sunday,LPW_to_HPM,258.0,806.0,1064.0,7387.0,0.0349262217408961,-3.3545173926071223
2019/8/5,Monday,LPW_to_HPM,405.0,1201.0,1606.0,9725.0,0.0416452442159383,-3.178568101380108
2019/8/6,Tuesday,LPW_to_HPM,409.0,1141.0,1550.0,9792.0,0.0417687908496732,-3.175605848709305
2019/8/7,Wednesday,LPW_to_HPM,414.0,1126.0,1540.0,10250.0,0.040390243902439,-3.2091670107412407
2019/8/8,Thursday,LPW_to_HPM,386.0,1200.0,1586.0,10227.0,0.0377432287083211,-3.276949191341182
2019/8/9,Friday,LPW_to_HPM,411.0,1358.0,1769.0,10933.0,0.0375926095307783,-3.280947802938252
2019/8/10,Saturday,LPW_to_HPM,328.0,970.0,1298.0,8711.0,0.0376535414992538,-3.279328265434749
2019/8/11,Sunday,LPW_to_HPM,336.0,814.0,1150.0,7973.0,0.0421422300263388,-3.1667049525392934
2019/8/12,Monday,LPW_to_HPM,359.0,1161.0,1520.0,10192.0,0.035223704866562,-3.346035989323666
2019/8/13,Tuesday,LPW_to_HPM,406.0,1156.0,1562.0,10177.0,0.0398938783531492,-3.221532391590201
2019/8/14,Wednesday,LPW_to_HPM,419.0,1263.0,1682.0,10763.0,0.0389296664498745,-3.2459986853421623
