origin_geoid,Tot_Population_ACS_15_19,pct_NH_White_alone_ACS_15_19,pct_Prs_Blw_Pov_Lev_ACS_15_19,pct_Minority,Race,Poverty,origin_geoid_type,latitude,longitude
60373002004,729.0,51.85,0.0,5.08,White,Low_poverty,LPW,34.2320699,-118.2421343
60372240201,961.0,12.59,31.01,81.68,Minority,High_poverty,HPM,34.0321121,-118.2699601
60375329002,1487.0,0.0,13.21,100.0,Minority,Low_poverty,LPM,33.9772062,-118.2497559
60375003001,2973.0,28.19,5.75,54.12,Minority,Low_poverty,LPM,34.0142722,-118.039504
60376010023,2260.0,1.95,2.35,84.69,Minority,Low_poverty,LPM,33.9590359,-118.3465146
60372014022,2135.0,2.39,20.14,84.78,Minority,Low_poverty,LPM,34.0667512,-118.1918744
60374030001,3738.0,2.57,8.99,91.62,Minority,Low_poverty,LPM,34.0345842,-117.7538837
60374602001,1078.0,26.72,1.3,67.71,Minority,Low_poverty,LPM,34.206695,-118.1336905
60374086261,1439.0,4.31,15.64,18.21,Other,Low_poverty,LPO,33.9864323,-117.9102204
60375002011,2191.0,64.45,13.05,25.56,White,Low_poverty,LPW,33.9601217,-117.9691848
60375519001,1212.0,10.48,3.38,69.81,Minority,Low_poverty,LPM,33.9149276,-118.1064631
60371065101,1876.0,10.45,10.96,82.57,Minority,Low_poverty,LPM,34.3190651,-118.4800962
60373103002,707.0,65.77,0.0,7.64,White,Low_poverty,LPW,34.1988954,-118.3151916
60376707011,2758.0,49.6,8.74,27.74,Other,Low_poverty,LPO,33.7685418,-118.3112272
60374305011,957.0,68.23,5.54,7.63,White,Low_poverty,LPW,34.1748251,-118.0569317
60376512222,2782.0,39.07,9.09,18.8,Other,Low_poverty,LPO,33.8095742,-118.355514
60371066031,1664.0,54.81,5.46,16.23,White,Low_poverty,LPW,34.3188837,-118.5091975
60371066422,789.0,64.39,1.52,34.22,White,Low_poverty,LPW,34.2850286,-118.5070426
60374815004,637.0,1.41,10.6,2.67,Other,Low_poverty,LPO,34.0720825,-118.1127444
60376702021,2637.0,55.86,1.98,19.19,White,Low_poverty,LPW,33.788578,-118.357906
60372427004,2081.0,0.19,39.96,99.62,Minority,High_poverty,HPM,33.9337477,-118.2433036
60375713003,1820.0,30.49,6.81,47.03,Other,Low_poverty,LPO,33.8426413,-118.1524055
60375502021,1340.0,10.97,11.79,77.09,Minority,Low_poverty,LPM,33.9196217,-118.0942818
60376024041,1114.0,7.54,22.08,70.46,Minority,Low_poverty,LPM,33.9086035,-118.3481011
60374073021,1392.0,0.65,2.37,88.22,Minority,Low_poverty,LPM,34.041992,-117.9641777
60372374012,1380.0,0.36,34.86,98.91,Minority,High_poverty,HPM,33.9804264,-118.2937058
60375710001,739.0,65.76,2.57,18.81,White,Low_poverty,LPW,33.8432822,-118.1012532
60376500041,1024.0,40.14,2.83,26.08,Other,Low_poverty,LPO,33.8804615,-118.3332398
60376210012,1003.0,82.55,1.1,8.58,White,Low_poverty,LPW,33.8661468,-118.3905713
60375016002,1634.0,23.01,29.5,67.01,Minority,Low_poverty,LPM,33.9743558,-118.0280155
60372151011,2142.0,57.89,9.9,19.99,White,Low_poverty,LPW,34.0637726,-118.3569588
60375734023,1821.0,19.0,32.89,67.82,Minority,High_poverty,HPM,33.8006154,-118.1760996
60375752013,1593.0,1.13,14.25,74.39,Minority,Low_poverty,LPM,33.7843767,-118.1773094
60375308012,1316.0,5.17,32.6,94.83,Minority,High_poverty,HPM,34.0510354,-118.1910041
60376024025,503.0,17.5,13.12,69.18,Minority,Low_poverty,LPM,33.9029849,-118.3560453
60373103004,799.0,83.35,4.01,6.38,White,Low_poverty,LPW,34.2037443,-118.3258449
60374061023,1917.0,7.09,13.3,90.51,Minority,Low_poverty,LPM,34.0844704,-117.8934209
60374049022,2260.0,4.16,13.27,64.74,Minority,Low_poverty,LPM,34.085248,-117.9784159
60379200441,1803.0,52.41,0.67,30.73,White,Low_poverty,LPW,34.4442452,-118.5185921
60374307012,2566.0,28.88,8.95,32.3,Other,Low_poverty,LPO,34.1337923,-118.059923
60373019003,896.0,59.93,6.92,24.11,White,Low_poverty,LPW,34.1550284,-118.2448519
60376034003,1017.0,21.04,5.8,35.01,Other,Low_poverty,LPO,33.8939444,-118.3156334
60375356052,2466.0,0.36,18.38,99.64,Minority,Low_poverty,LPM,33.9477988,-118.2175132
60372941202,1241.0,0.0,21.99,98.47,Minority,Low_poverty,LPM,33.7921551,-118.2482541
60375709013,1581.0,47.19,4.97,30.87,Other,Low_poverty,LPO,33.8502849,-118.1050126
60379010071,1361.0,44.09,6.33,41.36,Other,Low_poverty,LPO,34.6530581,-118.1921028
60376503005,879.0,31.06,5.8,12.29,Other,Low_poverty,LPO,33.861624,-118.3510425
60374305026,1102.0,71.78,13.25,14.16,White,Low_poverty,LPW,34.1628352,-118.0646489
60374072004,791.0,2.28,3.86,62.45,Minority,Low_poverty,LPM,34.0306608,-117.9534294
60372651001,1284.0,85.12,7.01,5.84,White,Low_poverty,LPW,34.0699687,-118.4335059
60373108001,439.0,26.42,23.23,53.99,Minority,Low_poverty,LPM,34.1789659,-118.320342
60376704071,3200.0,29.59,6.44,10.03,Other,Low_poverty,LPO,33.7775007,-118.3848682
