origin_geoid,Tot_Population_ACS_15_19,pct_NH_White_alone_ACS_15_19,pct_Prs_Blw_Pov_Lev_ACS_15_19,pct_Minority,Race,Poverty,origin_geoid_type,latitude,longitude
420033001005,742.0,69.95,14.82,30.05,White,Low_poverty,LPW,40.4109356,-79.9931743
420035639001,683.0,83.75,12.15,8.34,White,Low_poverty,LPW,40.4101186,-79.8386144
420034731002,803.0,96.26,0.25,0.37,White,Low_poverty,LPW,40.3915621,-80.0531387
420039818001,207.0,54.59,60.61,33.33,White,High_poverty,HPW,40.4774936,-79.896498
420035641002,443.0,93.23,3.84,1.13,White,Low_poverty,LPW,40.4345251,-80.0841466
420034705012,1864.0,85.35,8.1,4.35,White,Low_poverty,LPW,40.3953254,-80.0613284
420034782003,1758.0,80.15,7.17,17.13,White,Low_poverty,LPW,40.3821476,-79.972423
420031920004,771.0,71.47,6.1,28.54,White,Low_poverty,LPW,40.400891,-80.0296716
420034870002,986.0,96.15,16.13,3.85,White,Low_poverty,LPW,40.3481249,-79.8917849
420034838001,896.0,32.81,39.29,65.07,Minority,High_poverty,HPM,40.4009231,-79.9103698
420034626001,730.0,91.92,11.64,8.08,White,Low_poverty,LPW,40.4732209,-80.0684456
420034761002,616.0,84.9,0.0,3.41,White,Low_poverty,LPW,40.3724379,-80.0143168
420034751013,1167.0,92.72,3.68,7.28,White,Low_poverty,LPW,40.3428355,-80.0420764
420035030022,983.0,92.47,5.8,6.72,White,Low_poverty,LPW,40.348869,-79.8247178
420031517003,566.0,95.94,15.37,4.06,White,Low_poverty,LPW,40.422513,-79.9385272
420030809001,997.0,82.65,8.8,5.42,White,Low_poverty,LPW,40.462378,-79.9463542
420033102003,540.0,98.52,1.67,1.48,White,Low_poverty,LPW,40.3656819,-79.9108798
420033103001,997.0,80.54,5.12,10.53,White,Low_poverty,LPW,40.3879253,-79.9225468
420034804004,948.0,90.61,2.95,9.39,White,Low_poverty,LPW,40.3732464,-79.9542343
420034781002,873.0,86.48,5.96,4.24,White,Low_poverty,LPW,40.3739729,-79.9792877
420031302002,1115.0,8.61,39.91,89.78,Minority,High_poverty,HPM,40.4594767,-79.8955903
420031113001,924.0,54.0,19.91,30.63,White,Low_poverty,LPW,40.4710476,-79.9294133
420035162001,824.0,82.16,4.83,16.51,White,Low_poverty,LPW,40.433224,-79.8788493
420034220003,830.0,97.23,5.18,0.0,White,Low_poverty,LPW,40.50021,-79.8918174
420034171002,709.0,92.81,3.74,3.39,White,Low_poverty,LPW,40.5426896,-79.7859698
420034134001,1494.0,97.52,4.48,1.94,White,Low_poverty,LPW,40.5626753,-80.0013952
420030201003,524.0,83.02,11.07,8.39,White,Low_poverty,LPW,40.4413687,-79.9991048
420034315003,985.0,90.46,12.39,9.54,White,Low_poverty,LPW,40.4949571,-80.0571646
420034272003,1617.0,98.08,8.04,1.92,White,Low_poverty,LPW,40.4925752,-79.960473
420032602001,743.0,78.73,11.57,18.84,White,Low_poverty,LPW,40.4916277,-80.0133752
420032206002,536.0,38.43,29.17,54.48,Minority,Low_poverty,LPM,40.4572533,-80.0051518
420034035004,747.0,73.49,30.66,26.51,White,High_poverty,HPW,40.6011805,-79.7502407
420035261013,2758.0,92.06,2.03,3.38,White,Low_poverty,LPW,40.5207102,-79.7794794
420034639001,1014.0,78.6,13.51,19.33,White,Low_poverty,LPW,40.467674,-80.0767382
420034810003,1434.0,31.31,34.11,64.85,Minority,High_poverty,HPM,40.4100338,-79.9884063
420031803001,1305.0,64.9,22.38,24.29,White,Low_poverty,LPW,40.4247707,-79.9943898
420031918001,863.0,62.69,9.62,22.48,White,Low_poverty,LPW,40.3922903,-80.0203908
420034801011,646.0,98.92,0.0,1.08,White,Low_poverty,LPW,40.3468688,-79.9906973
420032023001,948.0,55.17,12.24,6.54,White,Low_poverty,LPW,40.4184701,-80.0358239
420034132011,874.0,97.14,0.92,1.95,White,Low_poverty,LPW,40.5783897,-80.0329039
