Date,Day of Week,total_flow,weighted_avg_asymmetry
2019/10/1,Tuesday,18850,0.9041909814323608
2019/10/2,Wednesday,17440,0.869954128440367
2019/10/3,Thursday,16567,0.927204684010382
2019/10/4,Friday,16309,0.917836777239561
2019/10/5,Saturday,13770,0.9048656499636892
2019/10/6,Sunday,11032,0.916243654822335
2019/10/7,Monday,14680,0.9190735694822888
2019/10/8,Tuesday,15374,0.9422401457005334
2019/10/9,Wednesday,13299,0.9530791788856304
2019/10/10,Thursday,13495,0.9503519822156354
2019/10/11,Friday,13743,0.951830022556938
2019/10/12,Saturday,11641,0.9537840391718924
2019/10/13,Sunday,9143,0.9545007109263918
2019/10/14,Monday,11576,0.9557705597788528
2019/10/15,Tuesday,13734,0.9525265763797874
2019/10/16,Wednesday,14386,0.954400111219241
2019/10/17,Thursday,13771,0.9574468085106383
2019/10/18,Friday,14375,0.9517217391304348
2019/10/19,Saturday,13357,0.9450475406154076
2019/10/20,Sunday,10597,0.9558365575162782
2019/10/21,Monday,12773,0.9577233226336804
2019/10/22,Tuesday,13791,0.9576535421651802
2019/10/23,Wednesday,14024,0.9586423274386764
2019/10/24,Thursday,14050,0.957864768683274
2019/10/25,Friday,14369,0.9571299324935624
2019/10/26,Saturday,11350,0.958942731277533
2019/10/27,Sunday,9488,0.9586846543001686
2019/10/28,Monday,12262,0.960202250856304
2019/10/29,Tuesday,12686,0.958379315781176
2019/10/30,Wednesday,12052,0.9578493196150016
2019/10/31,Thursday,11857,0.9595175845492114
2019/11/1,Friday,13594,0.9563042518758276
2019/11/2,Saturday,11409,0.9574020510123586
2019/11/3,Sunday,9593,0.957260502449703
2019/11/4,Monday,12680,0.9537854889589904
2019/11/5,Tuesday,13207,0.9568410691300068
2019/11/6,Wednesday,12729,0.9600911304894336
2019/11/7,Thursday,13208,0.9589642640823745
2019/11/8,Friday,12743,0.9576237934552304
2019/11/9,Saturday,11720,0.9563139931740614
2019/11/10,Sunday,9576,0.9555137844611528
2019/11/11,Monday,10718,0.9567083411084156
2019/11/12,Tuesday,12415,0.9545710833668948
2019/11/13,Wednesday,12755,0.9579772638181104
2019/11/14,Thursday,12630,0.960886777513856
2019/11/15,Friday,13250,0.95788679245283
2019/11/16,Saturday,11728,0.9571964529331516
2019/11/17,Sunday,9370,0.9564567769477056
2019/11/18,Monday,12670,0.962273086029992
2019/11/19,Tuesday,12873,0.9543230016313212
2019/11/20,Wednesday,12744,0.9573132454488388
2019/11/21,Thursday,12770,0.9570869224745496
2019/11/22,Friday,14031,0.9536740075547004
2019/11/23,Saturday,11661,0.9538633050338736
2019/11/24,Sunday,9495,0.9570300157977883
2019/11/25,Monday,13024,0.9571560196560196
2019/11/26,Tuesday,13371,0.9560242315458828
2019/11/27,Wednesday,12893,0.9593577910494068
2019/11/28,Thursday,6740,0.9596439169139466
2019/11/29,Friday,11119,0.965824264772012
2019/11/30,Saturday,9935,0.961952692501258
2019/12/1,Sunday,8802,0.9527380140877072
2019/12/2,Monday,12822,0.9542973015130244
2019/12/3,Tuesday,12998,0.9566087090321588
2019/12/4,Wednesday,13412,0.9576498657918282
2019/12/5,Thursday,13578,0.9559581676240978
2019/12/6,Friday,14374,0.9532489216641158
2019/12/7,Saturday,12218,0.9548207562612538
2019/12/8,Sunday,10086,0.950426333531628
2019/12/9,Monday,12681,0.9552085797650028
2019/12/10,Tuesday,13188,0.9513193812556868
2019/12/11,Wednesday,13296,0.9560770156438028
