Date,Day of Week,total_flow,weighted_avg_asymmetry
2019/12/14,Saturday,3106,0.9034127495170636
2019/12/15,Sunday,2441,0.9246210569438754
2019/12/16,Monday,3061,0.8850049003593596
2019/12/17,Tuesday,3077,0.8830029249268768
2019/12/18,Wednesday,3142,0.8796944621260344
2019/12/19,Thursday,3302,0.889763779527559
2019/12/20,Friday,3526,0.8848553601815088
2019/12/21,Saturday,3208,0.9133416458852868
2019/12/22,Sunday,2780,0.9064748201438848
2019/12/23,Monday,3160,0.9082278481012658
2019/12/24,Tuesday,2841,0.8817317845828934
2019/12/25,Wednesday,1837,0.8987479586281981
2019/12/26,Thursday,2675,0.9177570093457944
2019/12/27,Friday,3087,0.919015225137674
2019/12/28,Saturday,2943,0.9062181447502548
2019/12/29,Sunday,2428,0.9093904448105437
2019/12/30,Monday,2762,0.9000724112961622
2019/12/31,Tuesday,3121,0.881448253764819
